Lang	Sent_id	S_length	Dependency	DL
\en	1822	11	(2, 1)	1
\en	1822	11	(3, 2)	1
\en	1822	11	(3, 4)	1
\en	1822	11	(3, 5)	2
\en	1822	11	(5, 6)	1
\en	1822	11	(6, 7)	1
\en	1822	11	(7, 11)	4
\en	1822	11	(8, 10)	2
\en	1822	11	(10, 9)	1
\en	1822	11	(11, 8)	3
\en	1822	11	(0, 3)	3
\en	1823	7	(2, 1)	1
\en	1823	7	(3, 2)	1
\en	1823	7	(3, 5)	2
\en	1823	7	(5, 4)	1
\en	1823	7	(5, 6)	1
\en	1823	7	(6, 7)	1
\en	1823	7	(0, 3)	3
\en	1825	2	(1, 3)	2
\en	1825	2	(0, 1)	1
\en	1826	4	(1, 6)	5
\en	1826	4	(5, 3)	2
\en	1826	4	(6, 5)	1
\en	1826	4	(0, 1)	1
\en	1827	9	(1, 2)	1
\en	1827	9	(1, 4)	3
\en	1827	9	(1, 5)	4
\en	1827	9	(4, 3)	1
\en	1827	9	(5, 6)	1
\en	1827	9	(6, 9)	3
\en	1827	9	(9, 7)	2
\en	1827	9	(9, 8)	1
\en	1827	9	(0, 1)	1
\en	1828	6	(1, 2)	1
\en	1828	6	(1, 4)	3
\en	1828	6	(4, 3)	1
\en	1828	6	(4, 5)	1
\en	1828	6	(5, 6)	1
\en	1828	6	(0, 1)	1
\en	1830	2	(1, 3)	2
\en	1830	2	(0, 1)	1
\en	1831	4	(1, 7)	6
\en	1831	4	(7, 3)	4
\en	1831	4	(7, 5)	2
\en	1831	4	(0, 1)	1
\en	1832	8	(1, 2)	1
\en	1832	8	(2, 3)	1
\en	1832	8	(3, 6)	3
\en	1832	8	(6, 4)	2
\en	1832	8	(6, 5)	1
\en	1832	8	(6, 9)	3
\en	1832	8	(9, 8)	1
\en	1832	8	(0, 1)	1
\en	1835	2	(1, 3)	2
\en	1835	2	(0, 1)	1
\en	1836	5	(1, 8)	7
\en	1836	5	(5, 3)	2
\en	1836	5	(8, 5)	3
\en	1836	5	(8, 6)	2
\en	1836	5	(0, 1)	1
\en	1837	9	(1, 2)	1
\en	1837	9	(1, 4)	3
\en	1837	9	(1, 5)	4
\en	1837	9	(4, 3)	1
\en	1837	9	(5, 6)	1
\en	1837	9	(6, 9)	3
\en	1837	9	(9, 7)	2
\en	1837	9	(9, 8)	1
\en	1837	9	(0, 1)	1
\en	1838	6	(1, 2)	1
\en	1838	6	(1, 4)	3
\en	1838	6	(4, 3)	1
\en	1838	6	(4, 5)	1
\en	1838	6	(5, 6)	1
\en	1838	6	(0, 1)	1
\en	1839	3	(1, 2)	1
\en	1839	3	(2, 3)	1
\en	1839	3	(0, 1)	1
\en	1840	12	(2, 1)	1
\en	1840	12	(2, 3)	1
\en	1840	12	(3, 4)	1
\en	1840	12	(4, 5)	1
\en	1840	12	(5, 7)	2
\en	1840	12	(7, 6)	1
\en	1840	12	(7, 9)	2
\en	1840	12	(9, 10)	1
\en	1840	12	(9, 12)	3
\en	1840	12	(12, 11)	1
\en	1840	12	(12, 13)	1
\en	1840	12	(0, 2)	2
\en	1841	2	(1, 3)	2
\en	1841	2	(0, 1)	1
\en	1842	8	(1, 2)	1
\en	1842	8	(1, 3)	2
\en	1842	8	(3, 4)	1
\en	1842	8	(4, 6)	2
\en	1842	8	(6, 5)	1
\en	1842	8	(6, 8)	2
\en	1842	8	(8, 7)	1
\en	1842	8	(0, 1)	1
\en	1843	12	(2, 1)	1
\en	1843	12	(2, 5)	3
\en	1843	12	(2, 6)	4
\en	1843	12	(2, 12)	10
\en	1843	12	(2, 13)	11
\en	1843	12	(2, 14)	12
\en	1843	12	(5, 3)	2
\en	1843	12	(5, 4)	1
\en	1843	12	(6, 8)	2
\en	1843	12	(8, 7)	1
\en	1843	12	(12, 10)	2
\en	1843	12	(0, 2)	2
\en	1844	7	(2, 1)	1
\en	1844	7	(2, 3)	1
\en	1844	7	(3, 4)	1
\en	1844	7	(4, 5)	1
\en	1844	7	(4, 7)	3
\en	1844	7	(5, 6)	1
\en	1844	7	(0, 2)	2
\en	1846	9	(2, 1)	1
\en	1846	9	(2, 3)	1
\en	1846	9	(2, 4)	2
\en	1846	9	(2, 5)	3
\en	1846	9	(5, 6)	1
\en	1846	9	(6, 7)	1
\en	1846	9	(6, 9)	3
\en	1846	9	(9, 8)	1
\en	1846	9	(0, 2)	2
\en	1848	3	(1, 2)	1
\en	1848	3	(1, 3)	2
\en	1848	3	(0, 1)	1
\en	1849	6	(2, 1)	1
\en	1849	6	(2, 3)	1
\en	1849	6	(2, 4)	2
\en	1849	6	(2, 6)	4
\en	1849	6	(6, 5)	1
\en	1849	6	(0, 2)	2
\en	1850	1	(0, 1)	1
\en	1851	1	(0, 1)	1
\en	1853	7	(1, 2)	1
\en	1853	7	(1, 4)	3
\en	1853	7	(1, 5)	4
\en	1853	7	(1, 6)	5
\en	1853	7	(4, 3)	1
\en	1853	7	(6, 7)	1
\en	1853	7	(0, 1)	1
\en	1854	7	(2, 1)	1
\en	1854	7	(2, 4)	2
\en	1854	7	(2, 5)	3
\en	1854	7	(2, 7)	5
\en	1854	7	(4, 3)	1
\en	1854	7	(5, 6)	1
\en	1854	7	(0, 2)	2
\en	1855	1	(0, 1)	1
\en	1856	1	(0, 1)	1
\en	1857	12	(1, 2)	1
\en	1857	12	(1, 3)	2
\en	1857	12	(1, 4)	3
\en	1857	12	(4, 8)	4
\en	1857	12	(6, 5)	1
\en	1857	12	(8, 6)	2
\en	1857	12	(8, 7)	1
\en	1857	12	(8, 9)	1
\en	1857	12	(9, 12)	3
\en	1857	12	(12, 10)	2
\en	1857	12	(12, 11)	1
\en	1857	12	(0, 1)	1
\en	1859	1	(0, 1)	1
\en	1860	1	(0, 1)	1
\en	1861	1	(0, 1)	1
\en	1862	1	(0, 1)	1
\en	1863	12	(2, 1)	1
\en	1863	12	(2, 3)	1
\en	1863	12	(2, 4)	2
\en	1863	12	(2, 5)	3
\en	1863	12	(5, 6)	1
\en	1863	12	(6, 12)	6
\en	1863	12	(8, 10)	2
\en	1863	12	(10, 9)	1
\en	1863	12	(12, 7)	5
\en	1863	12	(12, 8)	4
\en	1863	12	(12, 11)	1
\en	1863	12	(0, 2)	2
\en	1865	6	(2, 1)	1
\en	1865	6	(2, 3)	1
\en	1865	6	(3, 4)	1
\en	1865	6	(4, 6)	2
\en	1865	6	(6, 5)	1
\en	1865	6	(0, 2)	2
\en	1866	11	(2, 1)	1
\en	1866	11	(2, 3)	1
\en	1866	11	(3, 5)	2
\en	1866	11	(5, 4)	1
\en	1866	11	(5, 6)	1
\en	1866	11	(6, 8)	2
\en	1866	11	(6, 9)	3
\en	1866	11	(8, 7)	1
\en	1866	11	(9, 11)	2
\en	1866	11	(11, 10)	1
\en	1866	11	(0, 2)	2
\en	1868	10	(2, 1)	1
\en	1868	10	(2, 3)	1
\en	1868	10	(2, 4)	2
\en	1868	10	(4, 6)	2
\en	1868	10	(4, 7)	3
\en	1868	10	(6, 5)	1
\en	1868	10	(7, 10)	3
\en	1868	10	(10, 8)	2
\en	1868	10	(10, 9)	1
\en	1868	10	(0, 2)	2
\en	1869	6	(2, 1)	1
\en	1869	6	(2, 3)	1
\en	1869	6	(3, 4)	1
\en	1869	6	(4, 6)	2
\en	1869	6	(6, 5)	1
\en	1869	6	(0, 2)	2
\en	1870	3	(4, 1)	3
\en	1870	3	(4, 3)	1
\en	1870	3	(0, 4)	4
\en	1871	11	(2, 1)	1
\en	1871	11	(2, 3)	1
\en	1871	11	(3, 4)	1
\en	1871	11	(4, 5)	1
\en	1871	11	(5, 6)	1
\en	1871	11	(6, 8)	2
\en	1871	11	(6, 9)	3
\en	1871	11	(8, 7)	1
\en	1871	11	(9, 10)	1
\en	1871	11	(10, 11)	1
\en	1871	11	(0, 2)	2
\en	1875	5	(2, 1)	1
\en	1875	5	(2, 3)	1
\en	1875	5	(3, 5)	2
\en	1875	5	(5, 4)	1
\en	1875	5	(0, 2)	2
\en	1879	9	(1, 2)	1
\en	1879	9	(4, 1)	3
\en	1879	9	(4, 3)	1
\en	1879	9	(4, 5)	1
\en	1879	9	(5, 7)	2
\en	1879	9	(7, 6)	1
\en	1879	9	(7, 8)	1
\en	1879	9	(7, 9)	2
\en	1879	9	(0, 4)	4
\en	1880	3	(1, 3)	2
\en	1880	3	(3, 4)	1
\en	1880	3	(0, 1)	1
\en	1881	1	(0, 1)	1
\en	1882	5	(1, 4)	3
\en	1882	5	(4, 3)	1
\en	1882	5	(4, 5)	1
\en	1882	5	(5, 6)	1
\en	1882	5	(0, 1)	1
\en	1883	8	(2, 1)	1
\en	1883	8	(2, 3)	1
\en	1883	8	(2, 4)	2
\en	1883	8	(4, 5)	1
\en	1883	8	(5, 7)	2
\en	1883	8	(7, 6)	1
\en	1883	8	(7, 8)	1
\en	1883	8	(0, 2)	2
\en	1884	6	(2, 5)	3
\en	1884	6	(5, 3)	2
\en	1884	6	(5, 4)	1
\en	1884	6	(6, 1)	5
\en	1884	6	(6, 2)	4
\en	1884	6	(0, 6)	6
\en	1885	1	(0, 1)	1
\en	1886	1	(0, 1)	1
\en	1887	1	(0, 1)	1
\en	1888	1	(0, 1)	1
\en	1889	1	(0, 1)	1
\en	1890	1	(0, 1)	1
\en	1891	1	(0, 1)	1
\en	1892	1	(0, 1)	1
\en	1896	4	(1, 2)	1
\en	1896	4	(1, 3)	2
\en	1896	4	(3, 4)	1
\en	1896	4	(0, 1)	1
\en	1898	1	(0, 1)	1
\en	1899	1	(0, 1)	1
\en	1900	4	(2, 1)	1
\en	1900	4	(2, 3)	1
\en	1900	4	(3, 4)	1
\en	1900	4	(0, 2)	2
\en	1901	3	(1, 2)	1
\en	1901	3	(1, 3)	2
\en	1901	3	(0, 1)	1
\en	1902	3	(1, 3)	2
\en	1902	3	(3, 2)	1
\en	1902	3	(0, 1)	1
\en	1903	4	(2, 1)	1
\en	1903	4	(2, 5)	3
\en	1903	4	(5, 4)	1
\en	1903	4	(0, 2)	2
\en	1904	2	(1, 2)	1
\en	1904	2	(0, 1)	1
\en	1905	3	(1, 3)	2
\en	1905	3	(3, 2)	1
\en	1905	3	(0, 1)	1
\en	1906	4	(1, 2)	1
\en	1906	4	(2, 4)	2
\en	1906	4	(4, 3)	1
\en	1906	4	(0, 1)	1
\en	1907	2	(2, 1)	1
\en	1907	2	(0, 2)	2
\en	1908	8	(2, 1)	1
\en	1908	8	(2, 3)	1
\en	1908	8	(2, 5)	3
\en	1908	8	(3, 4)	1
\en	1908	8	(5, 7)	2
\en	1908	8	(7, 6)	1
\en	1908	8	(7, 8)	1
\en	1908	8	(0, 2)	2
\en	1909	1	(0, 1)	1
\en	1910	3	(1, 2)	1
\en	1910	3	(1, 3)	2
\en	1910	3	(0, 1)	1
\en	1911	3	(1, 3)	2
\en	1911	3	(3, 2)	1
\en	1911	3	(0, 1)	1
\en	1912	1	(0, 1)	1
\en	1913	10	(2, 1)	1
\en	1913	10	(2, 3)	1
\en	1913	10	(3, 5)	2
\en	1913	10	(5, 4)	1
\en	1913	10	(5, 6)	1
\en	1913	10	(6, 7)	1
\en	1913	10	(7, 8)	1
\en	1913	10	(8, 9)	1
\en	1913	10	(8, 10)	2
\en	1913	10	(0, 2)	2
\en	1917	1	(0, 1)	1
\en	1919	6	(3, 1)	2
\en	1919	6	(4, 3)	1
\en	1919	6	(4, 7)	3
\en	1919	6	(7, 5)	2
\en	1919	6	(7, 6)	1
\en	1919	6	(0, 4)	4
\en	1922	1	(0, 1)	1
\en	1923	10	(4, 1)	3
\en	1923	10	(4, 3)	1
\en	1923	10	(4, 6)	2
\en	1923	10	(6, 5)	1
\en	1923	10	(6, 7)	1
\en	1923	10	(7, 9)	2
\en	1923	10	(9, 8)	1
\en	1923	10	(9, 10)	1
\en	1923	10	(10, 11)	1
\en	1923	10	(0, 4)	4
\en	1924	1	(0, 1)	1
\en	1925	3	(1, 2)	1
\en	1925	3	(1, 3)	2
\en	1925	3	(0, 1)	1
\en	1926	3	(1, 3)	2
\en	1926	3	(3, 2)	1
\en	1926	3	(0, 1)	1
\en	1927	1	(0, 1)	1
\en	1928	10	(2, 1)	1
\en	1928	10	(2, 3)	1
\en	1928	10	(3, 5)	2
\en	1928	10	(5, 4)	1
\en	1928	10	(5, 6)	1
\en	1928	10	(6, 7)	1
\en	1928	10	(7, 8)	1
\en	1928	10	(8, 9)	1
\en	1928	10	(8, 10)	2
\en	1928	10	(0, 2)	2
\en	1932	1	(0, 1)	1
\en	1934	7	(2, 1)	1
\en	1934	7	(2, 3)	1
\en	1934	7	(3, 4)	1
\en	1934	7	(3, 5)	2
\en	1934	7	(5, 7)	2
\en	1934	7	(7, 6)	1
\en	1934	7	(0, 2)	2
\en	1936	11	(1, 2)	1
\en	1936	11	(1, 4)	3
\en	1936	11	(1, 8)	7
\en	1936	11	(8, 5)	3
\en	1936	11	(8, 6)	2
\en	1936	11	(8, 7)	1
\en	1936	11	(8, 9)	1
\en	1936	11	(9, 12)	3
\en	1936	11	(12, 10)	2
\en	1936	11	(12, 11)	1
\en	1936	11	(0, 1)	1
\en	1937	9	(2, 1)	1
\en	1937	9	(2, 3)	1
\en	1937	9	(2, 9)	7
\en	1937	9	(3, 6)	3
\en	1937	9	(6, 4)	2
\en	1937	9	(6, 5)	1
\en	1937	9	(6, 7)	1
\en	1937	9	(7, 8)	1
\en	1937	9	(0, 2)	2
\en	1939	10	(2, 1)	1
\en	1939	10	(2, 3)	1
\en	1939	10	(2, 7)	5
\en	1939	10	(3, 5)	2
\en	1939	10	(5, 4)	1
\en	1939	10	(7, 6)	1
\en	1939	10	(7, 10)	3
\en	1939	10	(10, 8)	2
\en	1939	10	(10, 9)	1
\en	1939	10	(0, 2)	2
\en	1940	2	(1, 2)	1
\en	1940	2	(0, 1)	1
\en	1941	3	(1, 3)	2
\en	1941	3	(3, 2)	1
\en	1941	3	(0, 1)	1
\en	1943	6	(2, 1)	1
\en	1943	6	(2, 3)	1
\en	1943	6	(3, 4)	1
\en	1943	6	(4, 6)	2
\en	1943	6	(6, 5)	1
\en	1943	6	(0, 2)	2
\en	1945	7	(1, 2)	1
\en	1945	7	(5, 1)	4
\en	1945	7	(5, 4)	1
\en	1945	7	(5, 6)	1
\en	1945	7	(6, 8)	2
\en	1945	7	(8, 7)	1
\en	1945	7	(0, 5)	5
\en	1947	9	(1, 2)	1
\en	1947	9	(2, 3)	1
\en	1947	9	(3, 4)	1
\en	1947	9	(6, 1)	5
\en	1947	9	(6, 7)	1
\en	1947	9	(7, 8)	1
\en	1947	9	(8, 10)	2
\en	1947	9	(10, 9)	1
\en	1947	9	(0, 6)	6
\en	1949	12	(2, 1)	1
\en	1949	12	(2, 6)	4
\en	1949	12	(5, 4)	1
\en	1949	12	(6, 3)	3
\en	1949	12	(6, 5)	1
\en	1949	12	(6, 7)	1
\en	1949	12	(6, 12)	6
\en	1949	12	(7, 8)	1
\en	1949	12	(12, 10)	2
\en	1949	12	(12, 11)	1
\en	1949	12	(12, 13)	1
\en	1949	12	(0, 2)	2
\en	1950	12	(2, 1)	1
\en	1950	12	(2, 4)	2
\en	1950	12	(4, 3)	1
\en	1950	12	(4, 6)	2
\en	1950	12	(6, 7)	1
\en	1950	12	(7, 8)	1
\en	1950	12	(8, 5)	3
\en	1950	12	(8, 9)	1
\en	1950	12	(9, 12)	3
\en	1950	12	(12, 10)	2
\en	1950	12	(12, 11)	1
\en	1950	12	(0, 2)	2
\en	1951	3	(1, 3)	2
\en	1951	3	(3, 4)	1
\en	1951	3	(0, 1)	1
\en	1952	3	(1, 2)	1
\en	1952	3	(2, 3)	1
\en	1952	3	(0, 1)	1
\en	1953	9	(2, 1)	1
\en	1953	9	(2, 3)	1
\en	1953	9	(2, 10)	8
\en	1953	9	(3, 4)	1
\en	1953	9	(4, 8)	4
\en	1953	9	(8, 5)	3
\en	1953	9	(8, 6)	2
\en	1953	9	(8, 7)	1
\en	1953	9	(0, 2)	2
\en	1954	3	(3, 1)	2
\en	1954	3	(3, 5)	2
\en	1954	3	(0, 3)	3
\en	1956	8	(2, 1)	1
\en	1956	8	(2, 3)	1
\en	1956	8	(3, 8)	5
\en	1956	8	(6, 5)	1
\en	1956	8	(7, 6)	1
\en	1956	8	(8, 4)	4
\en	1956	8	(8, 7)	1
\en	1956	8	(0, 2)	2
\en	1960	10	(1, 2)	1
\en	1960	10	(1, 3)	2
\en	1960	10	(3, 4)	1
\en	1960	10	(4, 5)	1
\en	1960	10	(5, 8)	3
\en	1960	10	(8, 6)	2
\en	1960	10	(8, 7)	1
\en	1960	10	(8, 11)	3
\en	1960	10	(11, 10)	1
\en	1960	10	(0, 1)	1
\en	1962	12	(1, 3)	2
\en	1962	12	(3, 2)	1
\en	1962	12	(3, 4)	1
\en	1962	12	(3, 5)	2
\en	1962	12	(8, 1)	7
\en	1962	12	(8, 7)	1
\en	1962	12	(8, 9)	1
\en	1962	12	(9, 10)	1
\en	1962	12	(9, 11)	2
\en	1962	12	(9, 12)	3
\en	1962	12	(12, 13)	1
\en	1962	12	(0, 8)	8
\en	1963	1	(0, 1)	1
\en	1964	1	(0, 1)	1
\en	1965	7	(1, 7)	6
\en	1965	7	(3, 5)	2
\en	1965	7	(5, 4)	1
\en	1965	7	(6, 3)	3
\en	1965	7	(7, 2)	5
\en	1965	7	(7, 6)	1
\en	1965	7	(0, 1)	1
\en	1966	11	(2, 1)	1
\en	1966	11	(2, 4)	2
\en	1966	11	(4, 3)	1
\en	1966	11	(4, 5)	1
\en	1966	11	(5, 6)	1
\en	1966	11	(6, 8)	2
\en	1966	11	(8, 7)	1
\en	1966	11	(8, 9)	1
\en	1966	11	(9, 11)	2
\en	1966	11	(11, 10)	1
\en	1966	11	(0, 2)	2
\en	1968	8	(2, 1)	1
\en	1968	8	(2, 3)	1
\en	1968	8	(3, 8)	5
\en	1968	8	(6, 5)	1
\en	1968	8	(7, 6)	1
\en	1968	8	(8, 4)	4
\en	1968	8	(8, 7)	1
\en	1968	8	(0, 2)	2
\en	1972	10	(1, 2)	1
\en	1972	10	(1, 3)	2
\en	1972	10	(3, 4)	1
\en	1972	10	(4, 5)	1
\en	1972	10	(5, 8)	3
\en	1972	10	(8, 6)	2
\en	1972	10	(8, 7)	1
\en	1972	10	(8, 11)	3
\en	1972	10	(11, 10)	1
\en	1972	10	(0, 1)	1
\en	1974	12	(1, 3)	2
\en	1974	12	(3, 2)	1
\en	1974	12	(3, 4)	1
\en	1974	12	(3, 5)	2
\en	1974	12	(8, 1)	7
\en	1974	12	(8, 7)	1
\en	1974	12	(8, 9)	1
\en	1974	12	(9, 10)	1
\en	1974	12	(9, 11)	2
\en	1974	12	(9, 12)	3
\en	1974	12	(12, 13)	1
\en	1974	12	(0, 8)	8
\en	1975	1	(0, 1)	1
\en	1976	1	(0, 1)	1
\en	1979	1	(0, 1)	1
\en	1980	1	(0, 1)	1
\en	1982	10	(4, 1)	3
\en	1982	10	(4, 3)	1
\en	1982	10	(4, 5)	1
\en	1982	10	(5, 7)	2
\en	1982	10	(7, 6)	1
\en	1982	10	(7, 8)	1
\en	1982	10	(8, 9)	1
\en	1982	10	(9, 11)	2
\en	1982	10	(11, 10)	1
\en	1982	10	(0, 4)	4
\en	1983	10	(4, 3)	1
\en	1983	10	(4, 5)	1
\en	1983	10	(5, 8)	3
\en	1983	10	(8, 6)	2
\en	1983	10	(8, 7)	1
\en	1983	10	(9, 4)	5
\en	1983	10	(9, 12)	3
\en	1983	10	(12, 10)	2
\en	1983	10	(12, 11)	1
\en	1983	10	(0, 9)	9
\en	1988	9	(4, 3)	1
\en	1988	9	(4, 9)	5
\en	1988	9	(5, 6)	1
\en	1988	9	(7, 5)	2
\en	1988	9	(9, 7)	2
\en	1988	9	(9, 8)	1
\en	1988	9	(9, 10)	1
\en	1988	9	(10, 11)	1
\en	1988	9	(0, 4)	4
\en	1991	3	(2, 1)	1
\en	1991	3	(3, 2)	1
\en	1991	3	(0, 3)	3
\en	1992	4	(1, 2)	1
\en	1992	4	(2, 4)	2
\en	1992	4	(4, 5)	1
\en	1992	4	(0, 1)	1
\en	1993	3	(3, 1)	2
\en	1993	3	(3, 4)	1
\en	1993	3	(0, 3)	3
\en	1994	5	(2, 1)	1
\en	1994	5	(3, 2)	1
\en	1994	5	(4, 3)	1
\en	1994	5	(4, 5)	1
\en	1994	5	(0, 4)	4
\en	1995	7	(2, 3)	1
\en	1995	7	(2, 4)	2
\en	1995	7	(4, 5)	1
\en	1995	7	(5, 6)	1
\en	1995	7	(6, 1)	5
\en	1995	7	(6, 7)	1
\en	1995	7	(0, 2)	2
\en	1996	1	(0, 1)	1
\en	1997	5	(2, 1)	1
\en	1997	5	(2, 5)	3
\en	1997	5	(5, 3)	2
\en	1997	5	(5, 4)	1
\en	1997	5	(0, 2)	2
\en	1998	8	(2, 1)	1
\en	1998	8	(2, 4)	2
\en	1998	8	(4, 3)	1
\en	1998	8	(4, 5)	1
\en	1998	8	(4, 8)	4
\en	1998	8	(5, 7)	2
\en	1998	8	(7, 6)	1
\en	1998	8	(0, 2)	2
\en	1999	7	(1, 2)	1
\en	1999	7	(1, 3)	2
\en	1999	7	(3, 4)	1
\en	1999	7	(4, 7)	3
\en	1999	7	(7, 5)	2
\en	1999	7	(7, 6)	1
\en	1999	7	(0, 1)	1
\en	2000	1	(0, 1)	1
\en	2001	7	(1, 2)	1
\en	2001	7	(1, 4)	3
\en	2001	7	(1, 6)	5
\en	2001	7	(6, 7)	1
\en	2001	7	(7, 9)	2
\en	2001	7	(9, 8)	1
\en	2001	7	(0, 1)	1
\en	2002	5	(2, 1)	1
\en	2002	5	(3, 2)	1
\en	2002	5	(3, 4)	1
\en	2002	5	(3, 5)	2
\en	2002	5	(0, 3)	3
\en	2004	8	(1, 3)	2
\en	2004	8	(3, 2)	1
\en	2004	8	(5, 1)	4
\en	2004	8	(5, 4)	1
\en	2004	8	(5, 8)	3
\en	2004	8	(7, 6)	1
\en	2004	8	(8, 7)	1
\en	2004	8	(0, 5)	5
\en	2006	9	(2, 1)	1
\en	2006	9	(2, 3)	1
\en	2006	9	(2, 4)	2
\en	2006	9	(2, 11)	9
\en	2006	9	(4, 5)	1
\en	2006	9	(11, 8)	3
\en	2006	9	(11, 9)	2
\en	2006	9	(11, 10)	1
\en	2006	9	(0, 2)	2
\en	2007	7	(3, 1)	2
\en	2007	7	(3, 2)	1
\en	2007	7	(4, 3)	1
\en	2007	7	(4, 5)	1
\en	2007	7	(5, 7)	2
\en	2007	7	(7, 6)	1
\en	2007	7	(0, 4)	4
\en	2008	11	(1, 3)	2
\en	2008	11	(3, 2)	1
\en	2008	11	(3, 4)	1
\en	2008	11	(4, 6)	2
\en	2008	11	(6, 5)	1
\en	2008	11	(8, 7)	1
\en	2008	11	(9, 1)	8
\en	2008	11	(9, 8)	1
\en	2008	11	(9, 10)	1
\en	2008	11	(9, 11)	2
\en	2008	11	(0, 9)	9
\en	2009	9	(3, 2)	1
\en	2009	9	(4, 3)	1
\en	2009	9	(5, 1)	4
\en	2009	9	(5, 4)	1
\en	2009	9	(6, 5)	1
\en	2009	9	(6, 9)	3
\en	2009	9	(9, 7)	2
\en	2009	9	(9, 8)	1
\en	2009	9	(0, 6)	6
\en	2010	10	(3, 2)	1
\en	2010	10	(4, 1)	3
\en	2010	10	(4, 3)	1
\en	2010	10	(5, 4)	1
\en	2010	10	(5, 7)	2
\en	2010	10	(7, 8)	1
\en	2010	10	(8, 9)	1
\en	2010	10	(9, 11)	2
\en	2010	10	(11, 10)	1
\en	2010	10	(0, 5)	5
\en	2011	9	(2, 1)	1
\en	2011	9	(2, 3)	1
\en	2011	9	(3, 4)	1
\en	2011	9	(4, 6)	2
\en	2011	9	(4, 7)	3
\en	2011	9	(6, 5)	1
\en	2011	9	(7, 9)	2
\en	2011	9	(9, 8)	1
\en	2011	9	(0, 2)	2
\en	2012	12	(2, 1)	1
\en	2012	12	(2, 3)	1
\en	2012	12	(3, 5)	2
\en	2012	12	(5, 4)	1
\en	2012	12	(6, 2)	4
\en	2012	12	(6, 7)	1
\en	2012	12	(7, 9)	2
\en	2012	12	(9, 8)	1
\en	2012	12	(9, 10)	1
\en	2012	12	(10, 12)	2
\en	2012	12	(12, 11)	1
\en	2012	12	(0, 6)	6
\en	2018	9	(2, 1)	1
\en	2018	9	(3, 2)	1
\en	2018	9	(3, 4)	1
\en	2018	9	(3, 5)	2
\en	2018	9	(4, 8)	4
\en	2018	9	(8, 7)	1
\en	2018	9	(8, 9)	1
\en	2018	9	(9, 10)	1
\en	2018	9	(0, 3)	3
\en	2019	8	(2, 1)	1
\en	2019	8	(2, 3)	1
\en	2019	8	(3, 4)	1
\en	2019	8	(3, 8)	5
\en	2019	8	(4, 5)	1
\en	2019	8	(5, 7)	2
\en	2019	8	(7, 6)	1
\en	2019	8	(0, 2)	2
\en	2020	1	(0, 1)	1
\en	2021	6	(1, 3)	2
\en	2021	6	(1, 6)	5
\en	2021	6	(3, 2)	1
\en	2021	6	(3, 4)	1
\en	2021	6	(4, 5)	1
\en	2021	6	(0, 1)	1
\en	2022	1	(0, 1)	1
\en	2023	6	(2, 1)	1
\en	2023	6	(2, 6)	4
\en	2023	6	(6, 3)	3
\en	2023	6	(6, 4)	2
\en	2023	6	(6, 5)	1
\en	2023	6	(0, 2)	2
\en	2024	3	(1, 3)	2
\en	2024	3	(3, 2)	1
\en	2024	3	(0, 1)	1
\en	2025	1	(0, 1)	1
\en	2029	1	(0, 1)	1
\en	2030	9	(1, 3)	2
\en	2030	9	(1, 8)	7
\en	2030	9	(1, 9)	8
\en	2030	9	(3, 2)	1
\en	2030	9	(3, 6)	3
\en	2030	9	(6, 4)	2
\en	2030	9	(6, 5)	1
\en	2030	9	(6, 7)	1
\en	2030	9	(0, 1)	1
\en	2032	1	(0, 1)	1
\en	2033	3	(1, 2)	1
\en	2033	3	(1, 3)	2
\en	2033	3	(0, 1)	1
\en	2034	7	(2, 1)	1
\en	2034	7	(2, 3)	1
\en	2034	7	(2, 4)	2
\en	2034	7	(4, 5)	1
\en	2034	7	(5, 7)	2
\en	2034	7	(7, 6)	1
\en	2034	7	(0, 2)	2
\en	2036	1	(0, 1)	1
\en	2037	1	(0, 1)	1
\en	2038	11	(1, 2)	1
\en	2038	11	(1, 3)	2
\en	2038	11	(1, 7)	6
\en	2038	11	(3, 5)	2
\en	2038	11	(3, 6)	3
\en	2038	11	(5, 4)	1
\en	2038	11	(7, 9)	2
\en	2038	11	(9, 8)	1
\en	2038	11	(9, 10)	1
\en	2038	11	(10, 11)	1
\en	2038	11	(0, 1)	1
\en	2040	1	(0, 1)	1
\en	2041	1	(0, 1)	1
\en	2042	9	(3, 1)	2
\en	2042	9	(3, 2)	1
\en	2042	9	(3, 4)	1
\en	2042	9	(4, 5)	1
\en	2042	9	(5, 6)	1
\en	2042	9	(5, 9)	4
\en	2042	9	(9, 7)	2
\en	2042	9	(9, 8)	1
\en	2042	9	(0, 3)	3
\en	2043	1	(0, 1)	1
\en	2044	1	(0, 1)	1
\en	2045	4	(2, 1)	1
\en	2045	4	(2, 3)	1
\en	2045	4	(2, 4)	2
\en	2045	4	(0, 2)	2
\en	2047	1	(0, 1)	1
\en	2048	4	(2, 1)	1
\en	2048	4	(2, 3)	1
\en	2048	4	(2, 4)	2
\en	2048	4	(0, 2)	2
\en	2049	7	(1, 2)	1
\en	2049	7	(1, 3)	2
\en	2049	7	(3, 4)	1
\en	2049	7	(3, 7)	4
\en	2049	7	(4, 6)	2
\en	2049	7	(6, 5)	1
\en	2049	7	(0, 1)	1
\en	2050	1	(0, 1)	1
\en	2051	11	(2, 1)	1
\en	2051	11	(2, 3)	1
\en	2051	11	(2, 4)	2
\en	2051	11	(4, 6)	2
